FirstName,LastName,FinalGrade
Vardas4573,Pavarde4573,3.36
Vardas6347,Pavarde6347,3.36
Vardas3744,Pavarde3744,3.36
Vardas4230,Pavarde4230,3.36
Vardas4306,Pavarde4306,3.36
Vardas6409,Pavarde6409,3.36
Vardas4796,Pavarde4796,3.36
Vardas1965,Pavarde1965,3.36
Vardas3526,Pavarde3526,3.36
Vardas1900,Pavarde1900,3.36
Vardas583,Pavarde583,3.36
Vardas9049,Pavarde9049,3.36
Vardas6304,Pavarde6304,3.36
Vardas2822,Pavarde2822,3.36
Vardas8510,Pavarde8510,3.36
Vardas3787,Pavarde3787,3.36
Vardas4680,Pavarde4680,3.36
Vardas5845,Pavarde5845,3.36
Vardas8155,Pavarde8155,3.36
Vardas5168,Pavarde5168,3.37333
Vardas8144,Pavarde8144,3.37333
Vardas1944,Pavarde1944,3.37333
Vardas1487,Pavarde1487,3.37333
Vardas2420,Pavarde2420,3.37333
Vardas9532,Pavarde9532,3.37333
Vardas3070,Pavarde3070,3.37333
Vardas9689,Pavarde9689,3.37333
Vardas1120,Pavarde1120,3.38667
Vardas2955,Pavarde2955,3.38667
Vardas9377,Pavarde9377,3.38667
Vardas9010,Pavarde9010,3.38667
Vardas1296,Pavarde1296,3.38667
Vardas151,Pavarde151,3.38667
Vardas1288,Pavarde1288,3.38667
Vardas5872,Pavarde5872,3.38667
Vardas1113,Pavarde1113,3.38667
Vardas9369,Pavarde9369,3.38667
Vardas3454,Pavarde3454,3.38667
Vardas7463,Pavarde7463,3.38667
Vardas1635,Pavarde1635,3.38667
Vardas6670,Pavarde6670,3.38667
Vardas724,Pavarde724,3.38667
Vardas6160,Pavarde6160,3.38667
Vardas8542,Pavarde8542,3.38667
Vardas8461,Pavarde8461,3.38667
Vardas426,Pavarde426,3.38667
Vardas1402,Pavarde1402,3.38667
Vardas8440,Pavarde8440,3.38667
Vardas5669,Pavarde5669,3.38667
Vardas5005,Pavarde5005,3.38667
Vardas6478,Pavarde6478,3.38667
Vardas1382,Pavarde1382,3.38667
Vardas6929,Pavarde6929,3.38667
Vardas4042,Pavarde4042,3.38667
Vardas7062,Pavarde7062,3.38667
Vardas9283,Pavarde9283,3.38667
Vardas673,Pavarde673,3.38667
Vardas9238,Pavarde9238,3.38667
Vardas6712,Pavarde6712,3.38667
Vardas6397,Pavarde6397,3.38667
Vardas5801,Pavarde5801,3.38667
Vardas1475,Pavarde1475,3.38667
Vardas7318,Pavarde7318,3.38667
Vardas1492,Pavarde1492,3.4
Vardas9794,Pavarde9794,3.4
Vardas2388,Pavarde2388,3.4
Vardas5972,Pavarde5972,3.4
Vardas9918,Pavarde9918,3.4
Vardas131,Pavarde131,3.4
Vardas4576,Pavarde4576,3.4
Vardas1641,Pavarde1641,3.41333
Vardas2755,Pavarde2755,3.41333
Vardas7270,Pavarde7270,3.41333
Vardas5244,Pavarde5244,3.41333
Vardas7296,Pavarde7296,3.41333
Vardas9950,Pavarde9950,3.41333
Vardas5814,Pavarde5814,3.41333
Vardas9575,Pavarde9575,3.41333
Vardas4185,Pavarde4185,3.41333
Vardas2580,Pavarde2580,3.41333
Vardas7943,Pavarde7943,3.41333
Vardas6512,Pavarde6512,3.41333
Vardas1842,Pavarde1842,3.41333
Vardas4220,Pavarde4220,3.41333
Vardas6335,Pavarde6335,3.41333
Vardas8986,Pavarde8986,3.41333
Vardas6774,Pavarde6774,3.41333
Vardas8116,Pavarde8116,3.41333
Vardas1074,Pavarde1074,3.41333
Vardas8955,Pavarde8955,3.41333
Vardas594,Pavarde594,3.41333
Vardas6380,Pavarde6380,3.41333
Vardas5592,Pavarde5592,3.41333
Vardas5786,Pavarde5786,3.41333
Vardas3068,Pavarde3068,3.41333
Vardas6694,Pavarde6694,3.41333
Vardas6439,Pavarde6439,3.41333
Vardas6660,Pavarde6660,3.41333
Vardas9656,Pavarde9656,3.41333
Vardas6616,Pavarde6616,3.41333
Vardas3120,Pavarde3120,3.41333
Vardas2485,Pavarde2485,3.41333
Vardas8794,Pavarde8794,3.41333
Vardas8725,Pavarde8725,3.41333
Vardas3895,Pavarde3895,3.41333
Vardas2258,Pavarde2258,3.41333
Vardas7111,Pavarde7111,3.41333
Vardas9154,Pavarde9154,3.41333
Vardas2643,Pavarde2643,3.41333
Vardas5065,Pavarde5065,3.41333
Vardas5340,Pavarde5340,3.41333
Vardas6975,Pavarde6975,3.41333
Vardas2509,Pavarde2509,3.42667
Vardas6888,Pavarde6888,3.42667
Vardas5536,Pavarde5536,3.42667
Vardas1013,Pavarde1013,3.42667
Vardas2395,Pavarde2395,3.42667
Vardas3011,Pavarde3011,3.42667
Vardas5089,Pavarde5089,3.42667
Vardas7991,Pavarde7991,3.42667
Vardas3783,Pavarde3783,3.42667
Vardas8527,Pavarde8527,3.42667
Vardas8821,Pavarde8821,3.42667
Vardas713,Pavarde713,3.42667
Vardas9954,Pavarde9954,3.42667
Vardas1510,Pavarde1510,3.44
Vardas7023,Pavarde7023,3.44
Vardas2433,Pavarde2433,3.44
Vardas286,Pavarde286,3.44
Vardas8246,Pavarde8246,3.44
Vardas5566,Pavarde5566,3.44
Vardas4470,Pavarde4470,3.44
Vardas8399,Pavarde8399,3.44
Vardas5781,Pavarde5781,3.44
Vardas8291,Pavarde8291,3.44
Vardas2647,Pavarde2647,3.44
Vardas794,Pavarde794,3.44
Vardas5856,Pavarde5856,3.44
Vardas9427,Pavarde9427,3.44
Vardas7827,Pavarde7827,3.44
Vardas3437,Pavarde3437,3.44
Vardas3295,Pavarde3295,3.44
Vardas9727,Pavarde9727,3.44
Vardas1062,Pavarde1062,3.44
Vardas2852,Pavarde2852,3.44
Vardas2997,Pavarde2997,3.44
Vardas1064,Pavarde1064,3.44
Vardas8960,Pavarde8960,3.44
Vardas9733,Pavarde9733,3.44
Vardas1389,Pavarde1389,3.44
Vardas3171,Pavarde3171,3.44
Vardas7589,Pavarde7589,3.44
Vardas4229,Pavarde4229,3.44
Vardas8980,Pavarde8980,3.44
Vardas7451,Pavarde7451,3.45333
Vardas9117,Pavarde9117,3.45333
Vardas5145,Pavarde5145,3.45333
Vardas3654,Pavarde3654,3.45333
Vardas4977,Pavarde4977,3.45333
Vardas5456,Pavarde5456,3.45333
Vardas5696,Pavarde5696,3.45333
Vardas1818,Pavarde1818,3.45333
Vardas2440,Pavarde2440,3.46667
Vardas9509,Pavarde9509,3.46667
Vardas5677,Pavarde5677,3.46667
Vardas5656,Pavarde5656,3.46667
Vardas6630,Pavarde6630,3.46667
Vardas5627,Pavarde5627,3.46667
Vardas9832,Pavarde9832,3.46667
Vardas6851,Pavarde6851,3.46667
Vardas6965,Pavarde6965,3.46667
Vardas2329,Pavarde2329,3.46667
Vardas2241,Pavarde2241,3.46667
Vardas7122,Pavarde7122,3.46667
Vardas4270,Pavarde4270,3.46667
Vardas1550,Pavarde1550,3.46667
Vardas9564,Pavarde9564,3.46667
Vardas7739,Pavarde7739,3.46667
Vardas7413,Pavarde7413,3.46667
Vardas9003,Pavarde9003,3.46667
Vardas595,Pavarde595,3.46667
Vardas4999,Pavarde4999,3.46667
Vardas886,Pavarde886,3.46667
Vardas7443,Pavarde7443,3.46667
Vardas4241,Pavarde4241,3.46667
Vardas9720,Pavarde9720,3.46667
Vardas1266,Pavarde1266,3.46667
Vardas7342,Pavarde7342,3.46667
Vardas9540,Pavarde9540,3.46667
Vardas708,Pavarde708,3.46667
Vardas7693,Pavarde7693,3.46667
Vardas273,Pavarde273,3.46667
Vardas3839,Pavarde3839,3.46667
Vardas8666,Pavarde8666,3.46667
Vardas7787,Pavarde7787,3.46667
Vardas3104,Pavarde3104,3.46667
Vardas3020,Pavarde3020,3.46667
Vardas8118,Pavarde8118,3.46667
Vardas218,Pavarde218,3.46667
Vardas2948,Pavarde2948,3.46667
Vardas9528,Pavarde9528,3.48
Vardas5074,Pavarde5074,3.48
Vardas2130,Pavarde2130,3.48
Vardas7788,Pavarde7788,3.48
Vardas3488,Pavarde3488,3.48
Vardas8438,Pavarde8438,3.48
Vardas8574,Pavarde8574,3.48
Vardas7298,Pavarde7298,3.48
Vardas6733,Pavarde6733,3.48
Vardas4782,Pavarde4782,3.48
Vardas5035,Pavarde5035,3.49333
Vardas4199,Pavarde4199,3.49333
Vardas735,Pavarde735,3.49333
Vardas3281,Pavarde3281,3.49333
Vardas6803,Pavarde6803,3.49333
Vardas5392,Pavarde5392,3.49333
Vardas3475,Pavarde3475,3.49333
Vardas983,Pavarde983,3.49333
Vardas4557,Pavarde4557,3.49333
Vardas2006,Pavarde2006,3.49333
Vardas1984,Pavarde1984,3.49333
Vardas2116,Pavarde2116,3.49333
Vardas9995,Pavarde9995,3.49333
Vardas8421,Pavarde8421,3.49333
Vardas7572,Pavarde7572,3.49333
Vardas6457,Pavarde6457,3.49333
Vardas7995,Pavarde7995,3.49333
Vardas371,Pavarde371,3.49333
Vardas5110,Pavarde5110,3.49333
Vardas2098,Pavarde2098,3.49333
Vardas144,Pavarde144,3.49333
Vardas7550,Pavarde7550,3.49333
Vardas6255,Pavarde6255,3.49333
Vardas2810,Pavarde2810,3.49333
Vardas8099,Pavarde8099,3.49333
Vardas5538,Pavarde5538,3.49333
Vardas8078,Pavarde8078,3.49333
Vardas6208,Pavarde6208,3.49333
Vardas1110,Pavarde1110,3.49333
Vardas4714,Pavarde4714,3.49333
Vardas7181,Pavarde7181,3.49333
Vardas5399,Pavarde5399,3.49333
Vardas251,Pavarde251,3.50667
Vardas4834,Pavarde4834,3.50667
Vardas7723,Pavarde7723,3.50667
Vardas4702,Pavarde4702,3.50667
Vardas8284,Pavarde8284,3.50667
Vardas7490,Pavarde7490,3.50667
Vardas9577,Pavarde9577,3.50667
Vardas1680,Pavarde1680,3.50667
Vardas9286,Pavarde9286,3.50667
Vardas1518,Pavarde1518,3.50667
Vardas8103,Pavarde8103,3.50667
Vardas8173,Pavarde8173,3.50667
Vardas5673,Pavarde5673,3.50667
Vardas6275,Pavarde6275,3.50667
Vardas5498,Pavarde5498,3.50667
Vardas4374,Pavarde4374,3.52
Vardas2034,Pavarde2034,3.52
Vardas9407,Pavarde9407,3.52
Vardas1453,Pavarde1453,3.52
Vardas6646,Pavarde6646,3.52
Vardas6759,Pavarde6759,3.52
Vardas4588,Pavarde4588,3.52
Vardas7070,Pavarde7070,3.52
Vardas1720,Pavarde1720,3.52
Vardas7076,Pavarde7076,3.52
Vardas3337,Pavarde3337,3.52
Vardas1532,Pavarde1532,3.52
Vardas3329,Pavarde3329,3.52
Vardas3132,Pavarde3132,3.52
Vardas8555,Pavarde8555,3.52
Vardas7416,Pavarde7416,3.52
Vardas3379,Pavarde3379,3.52
Vardas5386,Pavarde5386,3.52
Vardas9785,Pavarde9785,3.52
Vardas9331,Pavarde9331,3.52
Vardas6372,Pavarde6372,3.52
Vardas8294,Pavarde8294,3.52
Vardas3248,Pavarde3248,3.52
Vardas7348,Pavarde7348,3.52
Vardas2239,Pavarde2239,3.52
Vardas3241,Pavarde3241,3.52
Vardas3517,Pavarde3517,3.52
Vardas2106,Pavarde2106,3.52
Vardas5040,Pavarde5040,3.52
Vardas7083,Pavarde7083,3.52
Vardas7714,Pavarde7714,3.52
Vardas4442,Pavarde4442,3.53333
Vardas8313,Pavarde8313,3.53333
Vardas1334,Pavarde1334,3.53333
Vardas959,Pavarde959,3.53333
Vardas5608,Pavarde5608,3.53333
Vardas8742,Pavarde8742,3.53333
Vardas5291,Pavarde5291,3.53333
Vardas4247,Pavarde4247,3.53333
Vardas7199,Pavarde7199,3.53333
Vardas3637,Pavarde3637,3.54667
Vardas1796,Pavarde1796,3.54667
Vardas1668,Pavarde1668,3.54667
Vardas8549,Pavarde8549,3.54667
Vardas7641,Pavarde7641,3.54667
Vardas5851,Pavarde5851,3.54667
Vardas3476,Pavarde3476,3.54667
Vardas4718,Pavarde4718,3.54667
Vardas9553,Pavarde9553,3.54667
Vardas4427,Pavarde4427,3.54667
Vardas1132,Pavarde1132,3.54667
Vardas2993,Pavarde2993,3.54667
Vardas4768,Pavarde4768,3.54667
Vardas3959,Pavarde3959,3.54667
Vardas292,Pavarde292,3.54667
Vardas2285,Pavarde2285,3.54667
Vardas1184,Pavarde1184,3.54667
Vardas8398,Pavarde8398,3.54667
Vardas207,Pavarde207,3.54667
Vardas6503,Pavarde6503,3.54667
Vardas7618,Pavarde7618,3.54667
Vardas2393,Pavarde2393,3.54667
Vardas8105,Pavarde8105,3.54667
Vardas4372,Pavarde4372,3.54667
Vardas8635,Pavarde8635,3.54667
Vardas2558,Pavarde2558,3.54667
Vardas5808,Pavarde5808,3.54667
Vardas6435,Pavarde6435,3.54667
Vardas580,Pavarde580,3.56
Vardas5556,Pavarde5556,3.56
Vardas4571,Pavarde4571,3.56
Vardas661,Pavarde661,3.56
Vardas3122,Pavarde3122,3.56
Vardas3765,Pavarde3765,3.56
Vardas6194,Pavarde6194,3.56
Vardas592,Pavarde592,3.56
Vardas1300,Pavarde1300,3.56
Vardas3115,Pavarde3115,3.56
Vardas388,Pavarde388,3.56
Vardas2914,Pavarde2914,3.57333
Vardas9693,Pavarde9693,3.57333
Vardas7863,Pavarde7863,3.57333
Vardas6721,Pavarde6721,3.57333
Vardas5470,Pavarde5470,3.57333
Vardas7259,Pavarde7259,3.57333
Vardas2622,Pavarde2622,3.57333
Vardas334,Pavarde334,3.57333
Vardas9531,Pavarde9531,3.57333
Vardas4064,Pavarde4064,3.57333
Vardas9325,Pavarde9325,3.57333
Vardas443,Pavarde443,3.57333
Vardas3648,Pavarde3648,3.57333
Vardas7368,Pavarde7368,3.57333
Vardas1515,Pavarde1515,3.57333
Vardas5135,Pavarde5135,3.57333
Vardas633,Pavarde633,3.57333
Vardas2402,Pavarde2402,3.57333
Vardas5344,Pavarde5344,3.57333
Vardas7537,Pavarde7537,3.57333
Vardas2646,Pavarde2646,3.57333
Vardas2032,Pavarde2032,3.57333
Vardas5637,Pavarde5637,3.57333
Vardas1397,Pavarde1397,3.57333
Vardas5390,Pavarde5390,3.57333
Vardas1377,Pavarde1377,3.57333
Vardas1999,Pavarde1999,3.57333
Vardas138,Pavarde138,3.58667
Vardas1327,Pavarde1327,3.58667
Vardas9360,Pavarde9360,3.58667
Vardas5438,Pavarde5438,3.58667
Vardas6970,Pavarde6970,3.58667
Vardas6685,Pavarde6685,3.58667
Vardas3652,Pavarde3652,3.58667
Vardas4916,Pavarde4916,3.58667
Vardas9086,Pavarde9086,3.58667
Vardas5649,Pavarde5649,3.58667
Vardas6932,Pavarde6932,3.58667
Vardas8875,Pavarde8875,3.58667
Vardas8596,Pavarde8596,3.58667
Vardas8569,Pavarde8569,3.58667
Vardas1091,Pavarde1091,3.58667
Vardas764,Pavarde764,3.58667
Vardas4111,Pavarde4111,3.6
Vardas2290,Pavarde2290,3.6
Vardas3446,Pavarde3446,3.6
Vardas8573,Pavarde8573,3.6
Vardas5710,Pavarde5710,3.6
Vardas4056,Pavarde4056,3.6
Vardas9910,Pavarde9910,3.6
Vardas3382,Pavarde3382,3.6
Vardas5716,Pavarde5716,3.6
Vardas5933,Pavarde5933,3.6
Vardas37,Pavarde37,3.6
Vardas1065,Pavarde1065,3.6
Vardas5897,Pavarde5897,3.6
Vardas2052,Pavarde2052,3.6
Vardas4144,Pavarde4144,3.6
Vardas2425,Pavarde2425,3.6
Vardas2386,Pavarde2386,3.6
Vardas8479,Pavarde8479,3.6
Vardas3247,Pavarde3247,3.6
Vardas2107,Pavarde2107,3.6
Vardas1837,Pavarde1837,3.6
Vardas1597,Pavarde1597,3.6
Vardas5031,Pavarde5031,3.6
Vardas7372,Pavarde7372,3.6
Vardas2909,Pavarde2909,3.6
Vardas7473,Pavarde7473,3.6
Vardas4819,Pavarde4819,3.6
Vardas7050,Pavarde7050,3.6
Vardas7186,Pavarde7186,3.6
Vardas7352,Pavarde7352,3.6
Vardas1257,Pavarde1257,3.6
Vardas2694,Pavarde2694,3.6
Vardas3548,Pavarde3548,3.6
Vardas7093,Pavarde7093,3.6
Vardas7109,Pavarde7109,3.6
Vardas2940,Pavarde2940,3.6
Vardas4107,Pavarde4107,3.61333
Vardas65,Pavarde65,3.61333
Vardas3277,Pavarde3277,3.61333
Vardas8208,Pavarde8208,3.61333
Vardas8973,Pavarde8973,3.61333
Vardas1853,Pavarde1853,3.61333
Vardas3842,Pavarde3842,3.61333
Vardas777,Pavarde777,3.61333
Vardas8137,Pavarde8137,3.61333
Vardas460,Pavarde460,3.61333
Vardas716,Pavarde716,3.61333
Vardas2364,Pavarde2364,3.62667
Vardas1072,Pavarde1072,3.62667
Vardas5461,Pavarde5461,3.62667
Vardas7447,Pavarde7447,3.62667
Vardas3179,Pavarde3179,3.62667
Vardas5358,Pavarde5358,3.62667
Vardas8591,Pavarde8591,3.62667
Vardas4128,Pavarde4128,3.62667
Vardas9745,Pavarde9745,3.62667
Vardas5742,Pavarde5742,3.62667
Vardas976,Pavarde976,3.62667
Vardas5604,Pavarde5604,3.62667
Vardas648,Pavarde648,3.62667
Vardas521,Pavarde521,3.62667
Vardas8377,Pavarde8377,3.62667
Vardas9731,Pavarde9731,3.62667
Vardas1954,Pavarde1954,3.62667
Vardas1775,Pavarde1775,3.62667
Vardas8481,Pavarde8481,3.62667
Vardas906,Pavarde906,3.62667
Vardas8452,Pavarde8452,3.62667
Vardas7198,Pavarde7198,3.62667
Vardas6022,Pavarde6022,3.62667
Vardas1507,Pavarde1507,3.62667
Vardas3911,Pavarde3911,3.62667
Vardas553,Pavarde553,3.62667
Vardas9060,Pavarde9060,3.62667
Vardas8984,Pavarde8984,3.62667
Vardas5187,Pavarde5187,3.62667
Vardas2448,Pavarde2448,3.62667
Vardas8090,Pavarde8090,3.62667
Vardas4222,Pavarde4222,3.62667
Vardas1481,Pavarde1481,3.64
Vardas6826,Pavarde6826,3.64
Vardas8946,Pavarde8946,3.64
Vardas6201,Pavarde6201,3.64
Vardas5216,Pavarde5216,3.64
Vardas6663,Pavarde6663,3.64
Vardas2332,Pavarde2332,3.64
Vardas6938,Pavarde6938,3.64
Vardas1687,Pavarde1687,3.64
Vardas7018,Pavarde7018,3.64
Vardas7541,Pavarde7541,3.64
Vardas126,Pavarde126,3.64
Vardas4284,Pavarde4284,3.64
Vardas5350,Pavarde5350,3.64
Vardas2652,Pavarde2652,3.64
Vardas4298,Pavarde4298,3.64
Vardas3342,Pavarde3342,3.64
Vardas1553,Pavarde1553,3.64
Vardas9408,Pavarde9408,3.64
Vardas4012,Pavarde4012,3.65333
Vardas9583,Pavarde9583,3.65333
Vardas8315,Pavarde8315,3.65333
Vardas5969,Pavarde5969,3.65333
Vardas5917,Pavarde5917,3.65333
Vardas4951,Pavarde4951,3.65333
Vardas5098,Pavarde5098,3.65333
Vardas206,Pavarde206,3.65333
Vardas7265,Pavarde7265,3.65333
Vardas134,Pavarde134,3.65333
Vardas7564,Pavarde7564,3.65333
Vardas4113,Pavarde4113,3.65333
Vardas6144,Pavarde6144,3.65333
Vardas2493,Pavarde2493,3.65333
Vardas4008,Pavarde4008,3.65333
Vardas107,Pavarde107,3.65333
Vardas8299,Pavarde8299,3.65333
Vardas6,Pavarde6,3.65333
Vardas2705,Pavarde2705,3.65333
Vardas3057,Pavarde3057,3.65333
Vardas8076,Pavarde8076,3.65333
Vardas7382,Pavarde7382,3.65333
Vardas8578,Pavarde8578,3.65333
Vardas7565,Pavarde7565,3.65333
Vardas7292,Pavarde7292,3.65333
Vardas5575,Pavarde5575,3.65333
Vardas6711,Pavarde6711,3.65333
Vardas7121,Pavarde7121,3.65333
Vardas9152,Pavarde9152,3.65333
Vardas3947,Pavarde3947,3.65333
Vardas3168,Pavarde3168,3.65333
Vardas2742,Pavarde2742,3.65333
Vardas5645,Pavarde5645,3.66667
Vardas3846,Pavarde3846,3.66667
Vardas3579,Pavarde3579,3.66667
Vardas4857,Pavarde4857,3.66667
Vardas7754,Pavarde7754,3.66667
Vardas9129,Pavarde9129,3.66667
Vardas2017,Pavarde2017,3.66667
Vardas4695,Pavarde4695,3.66667
Vardas9556,Pavarde9556,3.66667
Vardas4416,Pavarde4416,3.66667
Vardas5829,Pavarde5829,3.66667
Vardas9862,Pavarde9862,3.66667
Vardas2715,Pavarde2715,3.66667
Vardas8022,Pavarde8022,3.66667
Vardas4094,Pavarde4094,3.66667
Vardas3841,Pavarde3841,3.66667
Vardas1859,Pavarde1859,3.66667
Vardas6128,Pavarde6128,3.66667
Vardas2225,Pavarde2225,3.66667
Vardas3339,Pavarde3339,3.66667
Vardas5174,Pavarde5174,3.66667
Vardas1526,Pavarde1526,3.66667
Vardas5170,Pavarde5170,3.66667
Vardas4613,Pavarde4613,3.66667
Vardas1425,Pavarde1425,3.66667
Vardas9251,Pavarde9251,3.66667
Vardas4503,Pavarde4503,3.68
Vardas7038,Pavarde7038,3.68
Vardas8807,Pavarde8807,3.68
Vardas6280,Pavarde6280,3.68
Vardas5751,Pavarde5751,3.68
Vardas8793,Pavarde8793,3.68
Vardas1442,Pavarde1442,3.68
Vardas9271,Pavarde9271,3.68
Vardas5987,Pavarde5987,3.68
Vardas8215,Pavarde8215,3.68
Vardas81,Pavarde81,3.68
Vardas5815,Pavarde5815,3.68
Vardas9550,Pavarde9550,3.68
Vardas4922,Pavarde4922,3.68
Vardas2609,Pavarde2609,3.68
Vardas4537,Pavarde4537,3.68
Vardas9751,Pavarde9751,3.68
Vardas6443,Pavarde6443,3.68
Vardas6328,Pavarde6328,3.68
Vardas3988,Pavarde3988,3.68
Vardas4729,Pavarde4729,3.68
Vardas2383,Pavarde2383,3.68
Vardas2517,Pavarde2517,3.68
Vardas2758,Pavarde2758,3.69333
Vardas3832,Pavarde3832,3.69333
Vardas5322,Pavarde5322,3.69333
Vardas1444,Pavarde1444,3.69333
Vardas3989,Pavarde3989,3.69333
Vardas6510,Pavarde6510,3.69333
Vardas3508,Pavarde3508,3.69333
Vardas9749,Pavarde9749,3.69333
Vardas9623,Pavarde9623,3.69333
Vardas7408,Pavarde7408,3.69333
Vardas1293,Pavarde1293,3.69333
Vardas945,Pavarde945,3.69333
Vardas8791,Pavarde8791,3.69333
Vardas8455,Pavarde8455,3.69333
Vardas1359,Pavarde1359,3.69333
Vardas1781,Pavarde1781,3.69333
Vardas3131,Pavarde3131,3.69333
Vardas3975,Pavarde3975,3.69333
Vardas3543,Pavarde3543,3.70667
Vardas3242,Pavarde3242,3.70667
Vardas6771,Pavarde6771,3.70667
Vardas418,Pavarde418,3.70667
Vardas7687,Pavarde7687,3.70667
Vardas7890,Pavarde7890,3.70667
Vardas2945,Pavarde2945,3.70667
Vardas698,Pavarde698,3.70667
Vardas9098,Pavarde9098,3.70667
Vardas7027,Pavarde7027,3.70667
Vardas4875,Pavarde4875,3.70667
Vardas2226,Pavarde2226,3.70667
Vardas3688,Pavarde3688,3.70667
Vardas3259,Pavarde3259,3.70667
Vardas4489,Pavarde4489,3.70667
Vardas2275,Pavarde2275,3.70667
Vardas9683,Pavarde9683,3.70667
Vardas6283,Pavarde6283,3.72
Vardas8858,Pavarde8858,3.72
Vardas7434,Pavarde7434,3.72
Vardas2423,Pavarde2423,3.72
Vardas3636,Pavarde3636,3.72
Vardas8895,Pavarde8895,3.72
Vardas9981,Pavarde9981,3.72
Vardas458,Pavarde458,3.72
Vardas8768,Pavarde8768,3.72
Vardas9123,Pavarde9123,3.72
Vardas6620,Pavarde6620,3.72
Vardas6961,Pavarde6961,3.72
Vardas8456,Pavarde8456,3.72
Vardas2339,Pavarde2339,3.72
Vardas4000,Pavarde4000,3.72
Vardas8391,Pavarde8391,3.72
Vardas8617,Pavarde8617,3.72
Vardas7823,Pavarde7823,3.72
Vardas366,Pavarde366,3.72
Vardas6652,Pavarde6652,3.72
Vardas8520,Pavarde8520,3.72
Vardas3438,Pavarde3438,3.73333
Vardas8401,Pavarde8401,3.73333
Vardas6869,Pavarde6869,3.73333
Vardas8412,Pavarde8412,3.73333
Vardas4367,Pavarde4367,3.73333
Vardas6466,Pavarde6466,3.73333
Vardas7858,Pavarde7858,3.73333
Vardas3930,Pavarde3930,3.73333
Vardas8992,Pavarde8992,3.73333
Vardas6610,Pavarde6610,3.73333
Vardas1129,Pavarde1129,3.73333
Vardas4435,Pavarde4435,3.73333
Vardas6823,Pavarde6823,3.73333
Vardas641,Pavarde641,3.73333
Vardas7974,Pavarde7974,3.73333
Vardas998,Pavarde998,3.73333
Vardas7201,Pavarde7201,3.73333
Vardas1194,Pavarde1194,3.73333
Vardas5452,Pavarde5452,3.74667
Vardas6689,Pavarde6689,3.74667
Vardas7293,Pavarde7293,3.74667
Vardas9667,Pavarde9667,3.74667
Vardas2096,Pavarde2096,3.74667
Vardas9907,Pavarde9907,3.74667
Vardas7790,Pavarde7790,3.74667
Vardas7221,Pavarde7221,3.74667
Vardas3034,Pavarde3034,3.74667
Vardas5123,Pavarde5123,3.74667
Vardas7425,Pavarde7425,3.74667
Vardas4451,Pavarde4451,3.74667
Vardas7262,Pavarde7262,3.74667
Vardas7127,Pavarde7127,3.74667
Vardas8770,Pavarde8770,3.74667
Vardas2216,Pavarde2216,3.74667
Vardas3144,Pavarde3144,3.74667
Vardas3389,Pavarde3389,3.74667
Vardas3793,Pavarde3793,3.74667
Vardas6793,Pavarde6793,3.74667
Vardas9189,Pavarde9189,3.74667
Vardas8685,Pavarde8685,3.74667
Vardas9368,Pavarde9368,3.76
Vardas2530,Pavarde2530,3.76
Vardas242,Pavarde242,3.76
Vardas6010,Pavarde6010,3.76
Vardas3297,Pavarde3297,3.76
Vardas9393,Pavarde9393,3.76
Vardas5247,Pavarde5247,3.76
Vardas3801,Pavarde3801,3.76
Vardas2534,Pavarde2534,3.76
Vardas7769,Pavarde7769,3.76
Vardas4716,Pavarde4716,3.76
Vardas8067,Pavarde8067,3.76
Vardas2588,Pavarde2588,3.76
Vardas3655,Pavarde3655,3.76
Vardas2508,Pavarde2508,3.76
Vardas7689,Pavarde7689,3.76
Vardas7568,Pavarde7568,3.76
Vardas1474,Pavarde1474,3.76
Vardas8475,Pavarde8475,3.76
Vardas6177,Pavarde6177,3.76
Vardas9137,Pavarde9137,3.76
Vardas6580,Pavarde6580,3.76
Vardas5511,Pavarde5511,3.77333
Vardas6205,Pavarde6205,3.77333
Vardas4338,Pavarde4338,3.77333
Vardas3271,Pavarde3271,3.77333
Vardas1346,Pavarde1346,3.77333
Vardas5238,Pavarde5238,3.77333
Vardas4971,Pavarde4971,3.77333
Vardas4103,Pavarde4103,3.77333
Vardas2342,Pavarde2342,3.77333
Vardas4764,Pavarde4764,3.77333
Vardas5262,Pavarde5262,3.77333
Vardas9172,Pavarde9172,3.77333
Vardas1675,Pavarde1675,3.77333
Vardas8748,Pavarde8748,3.77333
Vardas1726,Pavarde1726,3.77333
Vardas9705,Pavarde9705,3.77333
Vardas5369,Pavarde5369,3.77333
Vardas4318,Pavarde4318,3.77333
Vardas6643,Pavarde6643,3.77333
Vardas5130,Pavarde5130,3.77333
Vardas5553,Pavarde5553,3.77333
Vardas8881,Pavarde8881,3.77333
Vardas9389,Pavarde9389,3.77333
Vardas3821,Pavarde3821,3.77333
Vardas229,Pavarde229,3.77333
Vardas4238,Pavarde4238,3.77333
Vardas5884,Pavarde5884,3.77333
Vardas8847,Pavarde8847,3.77333
Vardas619,Pavarde619,3.78667
Vardas4206,Pavarde4206,3.78667
Vardas7945,Pavarde7945,3.78667
Vardas3987,Pavarde3987,3.78667
Vardas7204,Pavarde7204,3.78667
Vardas991,Pavarde991,3.78667
Vardas9905,Pavarde9905,3.78667
Vardas9131,Pavarde9131,3.78667
Vardas6720,Pavarde6720,3.78667
Vardas5863,Pavarde5863,3.78667
Vardas9222,Pavarde9222,3.78667
Vardas9224,Pavarde9224,3.78667
