FirstName,LastName,FinalGrade
Vardas591,Pavarde591,5.88
Vardas9015,Pavarde9015,5.88
Vardas9242,Pavarde9242,5.88
Vardas6614,Pavarde6614,5.89333
Vardas3919,Pavarde3919,5.89333
Vardas3560,Pavarde3560,5.89333
Vardas493,Pavarde493,5.89333
Vardas6101,Pavarde6101,5.89333
Vardas2199,Pavarde2199,5.89333
Vardas2366,Pavarde2366,5.89333
Vardas9881,Pavarde9881,5.89333
Vardas5839,Pavarde5839,5.89333
Vardas830,Pavarde830,5.89333
Vardas6461,Pavarde6461,5.89333
Vardas7702,Pavarde7702,5.89333
Vardas6622,Pavarde6622,5.89333
Vardas6360,Pavarde6360,5.89333
Vardas4453,Pavarde4453,5.89333
Vardas9933,Pavarde9933,5.89333
Vardas5635,Pavarde5635,5.89333
Vardas6056,Pavarde6056,5.89333
Vardas3053,Pavarde3053,5.89333
Vardas789,Pavarde789,5.89333
Vardas939,Pavarde939,5.89333
Vardas7397,Pavarde7397,5.89333
Vardas1158,Pavarde1158,5.89333
Vardas5339,Pavarde5339,5.89333
Vardas5874,Pavarde5874,5.89333
Vardas7461,Pavarde7461,5.89333
Vardas1816,Pavarde1816,5.89333
Vardas6856,Pavarde6856,5.89333
Vardas6410,Pavarde6410,5.89333
Vardas3742,Pavarde3742,5.89333
Vardas9800,Pavarde9800,5.89333
Vardas1186,Pavarde1186,5.89333
Vardas3173,Pavarde3173,5.90667
Vardas7453,Pavarde7453,5.90667
Vardas2985,Pavarde2985,5.90667
Vardas1872,Pavarde1872,5.90667
Vardas17,Pavarde17,5.90667
Vardas795,Pavarde795,5.90667
Vardas2501,Pavarde2501,5.90667
Vardas3371,Pavarde3371,5.90667
Vardas4464,Pavarde4464,5.90667
Vardas8265,Pavarde8265,5.90667
Vardas9243,Pavarde9243,5.90667
Vardas5952,Pavarde5952,5.90667
Vardas5070,Pavarde5070,5.90667
Vardas1674,Pavarde1674,5.92
Vardas6049,Pavarde6049,5.92
Vardas4224,Pavarde4224,5.92
Vardas732,Pavarde732,5.92
Vardas6421,Pavarde6421,5.92
Vardas4114,Pavarde4114,5.92
Vardas4599,Pavarde4599,5.92
Vardas4161,Pavarde4161,5.92
Vardas5342,Pavarde5342,5.92
Vardas8050,Pavarde8050,5.92
Vardas8430,Pavarde8430,5.92
Vardas8036,Pavarde8036,5.92
Vardas2811,Pavarde2811,5.92
Vardas6444,Pavarde6444,5.92
Vardas1700,Pavarde1700,5.92
Vardas5122,Pavarde5122,5.92
Vardas3298,Pavarde3298,5.92
Vardas8080,Pavarde8080,5.92
Vardas1450,Pavarde1450,5.92
Vardas3561,Pavarde3561,5.92
Vardas4781,Pavarde4781,5.92
Vardas4954,Pavarde4954,5.92
Vardas4708,Pavarde4708,5.92
Vardas99,Pavarde99,5.92
Vardas6315,Pavarde6315,5.92
Vardas771,Pavarde771,5.92
Vardas419,Pavarde419,5.92
Vardas8657,Pavarde8657,5.92
Vardas6370,Pavarde6370,5.92
Vardas2297,Pavarde2297,5.92
Vardas6120,Pavarde6120,5.92
Vardas2625,Pavarde2625,5.92
Vardas7558,Pavarde7558,5.92
Vardas1429,Pavarde1429,5.92
Vardas6009,Pavarde6009,5.92
Vardas8226,Pavarde8226,5.92
Vardas2406,Pavarde2406,5.93333
Vardas9684,Pavarde9684,5.93333
Vardas2724,Pavarde2724,5.93333
Vardas6359,Pavarde6359,5.93333
Vardas9845,Pavarde9845,5.93333
Vardas5547,Pavarde5547,5.93333
Vardas7603,Pavarde7603,5.93333
Vardas9869,Pavarde9869,5.93333
Vardas4823,Pavarde4823,5.93333
Vardas4058,Pavarde4058,5.93333
Vardas6336,Pavarde6336,5.93333
Vardas9040,Pavarde9040,5.93333
Vardas5029,Pavarde5029,5.93333
Vardas6631,Pavarde6631,5.94667
Vardas6284,Pavarde6284,5.94667
Vardas7644,Pavarde7644,5.94667
Vardas103,Pavarde103,5.94667
Vardas60,Pavarde60,5.94667
Vardas6150,Pavarde6150,5.94667
Vardas9709,Pavarde9709,5.94667
Vardas3494,Pavarde3494,5.94667
Vardas9738,Pavarde9738,5.94667
Vardas9380,Pavarde9380,5.94667
Vardas9721,Pavarde9721,5.94667
Vardas6319,Pavarde6319,5.94667
Vardas5489,Pavarde5489,5.94667
Vardas901,Pavarde901,5.94667
Vardas683,Pavarde683,5.94667
Vardas8760,Pavarde8760,5.94667
Vardas1866,Pavarde1866,5.94667
Vardas2863,Pavarde2863,5.94667
Vardas750,Pavarde750,5.94667
Vardas2867,Pavarde2867,5.94667
Vardas4381,Pavarde4381,5.94667
Vardas4607,Pavarde4607,5.94667
Vardas5333,Pavarde5333,5.94667
Vardas1729,Pavarde1729,5.94667
Vardas7133,Pavarde7133,5.94667
Vardas7039,Pavarde7039,5.94667
Vardas3134,Pavarde3134,5.94667
Vardas4410,Pavarde4410,5.94667
Vardas7646,Pavarde7646,5.94667
Vardas8570,Pavarde8570,5.94667
Vardas5309,Pavarde5309,5.94667
Vardas9056,Pavarde9056,5.94667
Vardas8394,Pavarde8394,5.96
Vardas9871,Pavarde9871,5.96
Vardas9901,Pavarde9901,5.96
Vardas7137,Pavarde7137,5.96
Vardas109,Pavarde109,5.96
Vardas8431,Pavarde8431,5.96
Vardas885,Pavarde885,5.96
Vardas106,Pavarde106,5.96
Vardas1732,Pavarde1732,5.96
Vardas4752,Pavarde4752,5.96
Vardas9838,Pavarde9838,5.97333
Vardas2005,Pavarde2005,5.97333
Vardas2663,Pavarde2663,5.97333
Vardas6141,Pavarde6141,5.97333
Vardas8362,Pavarde8362,5.97333
Vardas6831,Pavarde6831,5.97333
Vardas7381,Pavarde7381,5.97333
Vardas5741,Pavarde5741,5.97333
Vardas8268,Pavarde8268,5.97333
Vardas66,Pavarde66,5.97333
Vardas8255,Pavarde8255,5.97333
Vardas193,Pavarde193,5.97333
Vardas3717,Pavarde3717,5.97333
Vardas4054,Pavarde4054,5.97333
Vardas7090,Pavarde7090,5.97333
Vardas4915,Pavarde4915,5.97333
Vardas2902,Pavarde2902,5.97333
Vardas947,Pavarde947,5.97333
Vardas6025,Pavarde6025,5.97333
Vardas5114,Pavarde5114,5.97333
Vardas376,Pavarde376,5.97333
Vardas8340,Pavarde8340,5.97333
Vardas948,Pavarde948,5.97333
Vardas1283,Pavarde1283,5.97333
Vardas3234,Pavarde3234,5.97333
Vardas8903,Pavarde8903,5.97333
Vardas6254,Pavarde6254,5.97333
Vardas1427,Pavarde1427,5.97333
Vardas821,Pavarde821,5.97333
Vardas7793,Pavarde7793,5.97333
Vardas4533,Pavarde4533,5.97333
Vardas1265,Pavarde1265,5.97333
Vardas3423,Pavarde3423,5.97333
Vardas4641,Pavarde4641,5.97333
Vardas5355,Pavarde5355,5.97333
Vardas1660,Pavarde1660,5.98667
Vardas1698,Pavarde1698,5.98667
Vardas5726,Pavarde5726,5.98667
Vardas4384,Pavarde4384,5.98667
Vardas7738,Pavarde7738,5.98667
Vardas8113,Pavarde8113,5.98667
Vardas5609,Pavarde5609,5.98667
Vardas1638,Pavarde1638,5.98667
Vardas8462,Pavarde8462,5.98667
Vardas5199,Pavarde5199,5.98667
Vardas9486,Pavarde9486,6
Vardas5819,Pavarde5819,6
Vardas1045,Pavarde1045,6
Vardas822,Pavarde822,6
Vardas6912,Pavarde6912,6
Vardas6361,Pavarde6361,6
Vardas1758,Pavarde1758,6
Vardas8629,Pavarde8629,6
Vardas9322,Pavarde9322,6
Vardas417,Pavarde417,6
Vardas3670,Pavarde3670,6
Vardas9563,Pavarde9563,6
Vardas9145,Pavarde9145,6
Vardas3617,Pavarde3617,6
Vardas5663,Pavarde5663,6
Vardas9045,Pavarde9045,6
Vardas9579,Pavarde9579,6
Vardas1958,Pavarde1958,6
Vardas7709,Pavarde7709,6
Vardas1292,Pavarde1292,6
Vardas9132,Pavarde9132,6
Vardas7778,Pavarde7778,6
Vardas2266,Pavarde2266,6
Vardas6085,Pavarde6085,6
Vardas8826,Pavarde8826,6
Vardas769,Pavarde769,6
Vardas4897,Pavarde4897,6
Vardas4390,Pavarde4390,6
Vardas8739,Pavarde8739,6
Vardas2851,Pavarde2851,6
Vardas474,Pavarde474,6
Vardas6234,Pavarde6234,6
Vardas8352,Pavarde8352,6.01333
Vardas2998,Pavarde2998,6.01333
Vardas7934,Pavarde7934,6.01333
Vardas9562,Pavarde9562,6.01333
Vardas5749,Pavarde5749,6.01333
Vardas8587,Pavarde8587,6.01333
Vardas9994,Pavarde9994,6.01333
Vardas342,Pavarde342,6.01333
Vardas4223,Pavarde4223,6.01333
Vardas8420,Pavarde8420,6.01333
Vardas7369,Pavarde7369,6.01333
Vardas8677,Pavarde8677,6.01333
Vardas5428,Pavarde5428,6.01333
Vardas124,Pavarde124,6.01333
Vardas4431,Pavarde4431,6.01333
Vardas6828,Pavarde6828,6.01333
Vardas7253,Pavarde7253,6.01333
Vardas2846,Pavarde2846,6.01333
Vardas9461,Pavarde9461,6.01333
Vardas4436,Pavarde4436,6.01333
Vardas8094,Pavarde8094,6.02667
Vardas973,Pavarde973,6.02667
Vardas252,Pavarde252,6.02667
Vardas9605,Pavarde9605,6.02667
Vardas4642,Pavarde4642,6.02667
Vardas8439,Pavarde8439,6.02667
Vardas9517,Pavarde9517,6.02667
Vardas1658,Pavarde1658,6.02667
Vardas3479,Pavarde3479,6.02667
Vardas1567,Pavarde1567,6.02667
Vardas5549,Pavarde5549,6.02667
Vardas5978,Pavarde5978,6.02667
Vardas1805,Pavarde1805,6.02667
Vardas5563,Pavarde5563,6.02667
Vardas6134,Pavarde6134,6.02667
Vardas8758,Pavarde8758,6.02667
Vardas9817,Pavarde9817,6.02667
Vardas4325,Pavarde4325,6.02667
Vardas3665,Pavarde3665,6.02667
Vardas792,Pavarde792,6.02667
Vardas3150,Pavarde3150,6.02667
Vardas501,Pavarde501,6.02667
Vardas5138,Pavarde5138,6.02667
Vardas3284,Pavarde3284,6.02667
Vardas5681,Pavarde5681,6.02667
Vardas3621,Pavarde3621,6.02667
Vardas4512,Pavarde4512,6.02667
Vardas6039,Pavarde6039,6.02667
Vardas8168,Pavarde8168,6.02667
Vardas2455,Pavarde2455,6.02667
Vardas5052,Pavarde5052,6.02667
Vardas8611,Pavarde8611,6.02667
Vardas8991,Pavarde8991,6.02667
Vardas6811,Pavarde6811,6.04
Vardas5164,Pavarde5164,6.04
Vardas634,Pavarde634,6.04
Vardas706,Pavarde706,6.04
Vardas3858,Pavarde3858,6.04
Vardas13,Pavarde13,6.04
Vardas1631,Pavarde1631,6.04
Vardas5398,Pavarde5398,6.04
Vardas24,Pavarde24,6.04
Vardas1228,Pavarde1228,6.04
Vardas9173,Pavarde9173,6.04
Vardas3388,Pavarde3388,6.04
Vardas9290,Pavarde9290,6.04
Vardas2401,Pavarde2401,6.04
Vardas120,Pavarde120,6.04
Vardas7246,Pavarde7246,6.04
Vardas5320,Pavarde5320,6.04
Vardas2678,Pavarde2678,6.04
Vardas4798,Pavarde4798,6.04
Vardas9337,Pavarde9337,6.04
Vardas8616,Pavarde8616,6.04
Vardas8426,Pavarde8426,6.04
Vardas5418,Pavarde5418,6.04
Vardas2219,Pavarde2219,6.04
Vardas1169,Pavarde1169,6.04
Vardas7077,Pavarde7077,6.04
Vardas5206,Pavarde5206,6.05333
Vardas1264,Pavarde1264,6.05333
Vardas5068,Pavarde5068,6.05333
Vardas7278,Pavarde7278,6.05333
Vardas8207,Pavarde8207,6.05333
Vardas2996,Pavarde2996,6.05333
Vardas8031,Pavarde8031,6.05333
Vardas3021,Pavarde3021,6.05333
Vardas7287,Pavarde7287,6.05333
Vardas8070,Pavarde8070,6.05333
Vardas5389,Pavarde5389,6.05333
Vardas4816,Pavarde4816,6.05333
Vardas7220,Pavarde7220,6.05333
Vardas1025,Pavarde1025,6.05333
Vardas6253,Pavarde6253,6.05333
Vardas2532,Pavarde2532,6.05333
Vardas4061,Pavarde4061,6.05333
Vardas9029,Pavarde9029,6.05333
Vardas5754,Pavarde5754,6.05333
Vardas551,Pavarde551,6.05333
Vardas6753,Pavarde6753,6.05333
Vardas4171,Pavarde4171,6.05333
Vardas4581,Pavarde4581,6.05333
Vardas2112,Pavarde2112,6.05333
Vardas3331,Pavarde3331,6.05333
Vardas2074,Pavarde2074,6.05333
Vardas2293,Pavarde2293,6.06667
Vardas9005,Pavarde9005,6.06667
Vardas1370,Pavarde1370,6.06667
Vardas6748,Pavarde6748,6.06667
Vardas9421,Pavarde9421,6.06667
Vardas6522,Pavarde6522,6.06667
Vardas2981,Pavarde2981,6.06667
Vardas4330,Pavarde4330,6.06667
Vardas1613,Pavarde1613,6.06667
Vardas9711,Pavarde9711,6.06667
Vardas7520,Pavarde7520,6.06667
Vardas2228,Pavarde2228,6.06667
Vardas2044,Pavarde2044,6.06667
Vardas7902,Pavarde7902,6.06667
Vardas6001,Pavarde6001,6.06667
Vardas5554,Pavarde5554,6.06667
Vardas3478,Pavarde3478,6.06667
Vardas9936,Pavarde9936,6.06667
Vardas8145,Pavarde8145,6.06667
Vardas1860,Pavarde1860,6.06667
Vardas2561,Pavarde2561,6.06667
Vardas9515,Pavarde9515,6.06667
Vardas1421,Pavarde1421,6.06667
Vardas8358,Pavarde8358,6.06667
Vardas1100,Pavarde1100,6.08
Vardas5811,Pavarde5811,6.08
Vardas5580,Pavarde5580,6.08
Vardas1808,Pavarde1808,6.08
Vardas7269,Pavarde7269,6.08
Vardas401,Pavarde401,6.08
Vardas6420,Pavarde6420,6.08
Vardas6877,Pavarde6877,6.08
Vardas7862,Pavarde7862,6.08
Vardas2497,Pavarde2497,6.08
Vardas982,Pavarde982,6.08
Vardas5353,Pavarde5353,6.08
Vardas3820,Pavarde3820,6.08
Vardas9103,Pavarde9103,6.08
Vardas2265,Pavarde2265,6.08
Vardas7545,Pavarde7545,6.08
Vardas8517,Pavarde8517,6.08
Vardas7184,Pavarde7184,6.09333
Vardas9302,Pavarde9302,6.09333
Vardas4892,Pavarde4892,6.09333
Vardas1806,Pavarde1806,6.09333
Vardas2278,Pavarde2278,6.09333
Vardas7773,Pavarde7773,6.09333
Vardas2541,Pavarde2541,6.09333
Vardas9941,Pavarde9941,6.09333
Vardas7914,Pavarde7914,6.09333
Vardas8580,Pavarde8580,6.09333
Vardas3060,Pavarde3060,6.09333
Vardas2692,Pavarde2692,6.09333
Vardas7080,Pavarde7080,6.09333
Vardas4813,Pavarde4813,6.09333
Vardas6681,Pavarde6681,6.09333
Vardas399,Pavarde399,6.09333
Vardas7286,Pavarde7286,6.09333
Vardas972,Pavarde972,6.10667
Vardas8842,Pavarde8842,6.10667
Vardas3183,Pavarde3183,6.10667
Vardas2757,Pavarde2757,6.10667
Vardas1817,Pavarde1817,6.10667
Vardas6606,Pavarde6606,6.10667
Vardas4211,Pavarde4211,6.10667
Vardas4099,Pavarde4099,6.10667
Vardas4124,Pavarde4124,6.10667
Vardas9127,Pavarde9127,6.10667
Vardas4524,Pavarde4524,6.10667
Vardas5450,Pavarde5450,6.10667
Vardas4807,Pavarde4807,6.10667
Vardas5422,Pavarde5422,6.10667
Vardas9806,Pavarde9806,6.10667
Vardas5325,Pavarde5325,6.10667
Vardas1023,Pavarde1023,6.10667
Vardas9315,Pavarde9315,6.10667
Vardas7228,Pavarde7228,6.10667
Vardas858,Pavarde858,6.10667
Vardas5237,Pavarde5237,6.10667
Vardas1545,Pavarde1545,6.10667
Vardas6924,Pavarde6924,6.10667
Vardas1683,Pavarde1683,6.10667
Vardas1673,Pavarde1673,6.10667
Vardas7035,Pavarde7035,6.12
Vardas3804,Pavarde3804,6.12
Vardas7655,Pavarde7655,6.12
Vardas6088,Pavarde6088,6.12
Vardas5530,Pavarde5530,6.12
Vardas688,Pavarde688,6.12
Vardas660,Pavarde660,6.12
Vardas276,Pavarde276,6.12
Vardas2165,Pavarde2165,6.12
Vardas6064,Pavarde6064,6.12
Vardas7112,Pavarde7112,6.12
Vardas7742,Pavarde7742,6.12
Vardas5770,Pavarde5770,6.12
Vardas6386,Pavarde6386,6.12
Vardas7944,Pavarde7944,6.12
Vardas785,Pavarde785,6.12
Vardas3715,Pavarde3715,6.12
Vardas1957,Pavarde1957,6.12
Vardas6871,Pavarde6871,6.12
Vardas9396,Pavarde9396,6.12
Vardas8536,Pavarde8536,6.12
Vardas4106,Pavarde4106,6.13333
Vardas9293,Pavarde9293,6.13333
Vardas1177,Pavarde1177,6.13333
Vardas4657,Pavarde4657,6.13333
Vardas5202,Pavarde5202,6.13333
Vardas3358,Pavarde3358,6.13333
Vardas6813,Pavarde6813,6.13333
Vardas5391,Pavarde5391,6.13333
Vardas6597,Pavarde6597,6.13333
Vardas8258,Pavarde8258,6.13333
Vardas1793,Pavarde1793,6.13333
Vardas9505,Pavarde9505,6.13333
Vardas2305,Pavarde2305,6.13333
Vardas1562,Pavarde1562,6.13333
Vardas6732,Pavarde6732,6.13333
Vardas8581,Pavarde8581,6.13333
Vardas8541,Pavarde8541,6.13333
Vardas2029,Pavarde2029,6.13333
Vardas2839,Pavarde2839,6.13333
Vardas4732,Pavarde4732,6.13333
Vardas6837,Pavarde6837,6.13333
Vardas2,Pavarde2,6.14667
Vardas7776,Pavarde7776,6.14667
Vardas6080,Pavarde6080,6.14667
Vardas1855,Pavarde1855,6.14667
Vardas9909,Pavarde9909,6.14667
Vardas8046,Pavarde8046,6.14667
Vardas8684,Pavarde8684,6.14667
Vardas9818,Pavarde9818,6.14667
Vardas6981,Pavarde6981,6.14667
Vardas6437,Pavarde6437,6.14667
Vardas7010,Pavarde7010,6.14667
Vardas8196,Pavarde8196,6.14667
Vardas6381,Pavarde6381,6.14667
Vardas7082,Pavarde7082,6.14667
Vardas9487,Pavarde9487,6.14667
Vardas994,Pavarde994,6.14667
Vardas6274,Pavarde6274,6.14667
Vardas5167,Pavarde5167,6.14667
Vardas5763,Pavarde5763,6.14667
Vardas2825,Pavarde2825,6.14667
Vardas3854,Pavarde3854,6.14667
Vardas2586,Pavarde2586,6.14667
Vardas2413,Pavarde2413,6.14667
Vardas4876,Pavarde4876,6.14667
Vardas5796,Pavarde5796,6.14667
Vardas4007,Pavarde4007,6.14667
Vardas5194,Pavarde5194,6.14667
Vardas5166,Pavarde5166,6.14667
Vardas3628,Pavarde3628,6.14667
Vardas7223,Pavarde7223,6.16
Vardas5911,Pavarde5911,6.16
Vardas709,Pavarde709,6.16
Vardas6065,Pavarde6065,6.16
Vardas2717,Pavarde2717,6.16
Vardas9009,Pavarde9009,6.16
Vardas8501,Pavarde8501,6.16
Vardas6909,Pavarde6909,6.16
Vardas4452,Pavarde4452,6.16
Vardas4024,Pavarde4024,6.16
Vardas7445,Pavarde7445,6.16
Vardas3266,Pavarde3266,6.16
Vardas8670,Pavarde8670,6.16
Vardas1583,Pavarde1583,6.16
Vardas8546,Pavarde8546,6.16
Vardas5518,Pavarde5518,6.17333
Vardas8599,Pavarde8599,6.17333
Vardas5646,Pavarde5646,6.17333
Vardas7506,Pavarde7506,6.17333
Vardas1362,Pavarde1362,6.17333
Vardas6594,Pavarde6594,6.17333
Vardas5712,Pavarde5712,6.17333
Vardas8835,Pavarde8835,6.17333
Vardas4050,Pavarde4050,6.17333
Vardas766,Pavarde766,6.17333
Vardas3138,Pavarde3138,6.17333
Vardas8610,Pavarde8610,6.17333
Vardas3145,Pavarde3145,6.17333
Vardas6667,Pavarde6667,6.17333
Vardas9896,Pavarde9896,6.17333
Vardas6780,Pavarde6780,6.17333
Vardas435,Pavarde435,6.17333
Vardas1420,Pavarde1420,6.17333
Vardas6746,Pavarde6746,6.17333
Vardas5657,Pavarde5657,6.17333
Vardas8069,Pavarde8069,6.17333
Vardas3015,Pavarde3015,6.17333
Vardas7886,Pavarde7886,6.17333
Vardas517,Pavarde517,6.17333
Vardas2198,Pavarde2198,6.17333
Vardas8954,Pavarde8954,6.17333
Vardas9682,Pavarde9682,6.17333
Vardas9057,Pavarde9057,6.17333
Vardas5022,Pavarde5022,6.17333
Vardas2824,Pavarde2824,6.17333
Vardas9978,Pavarde9978,6.17333
Vardas5431,Pavarde5431,6.17333
Vardas6288,Pavarde6288,6.17333
Vardas5753,Pavarde5753,6.17333
Vardas2355,Pavarde2355,6.17333
Vardas527,Pavarde527,6.18667
Vardas1136,Pavarde1136,6.18667
Vardas6053,Pavarde6053,6.18667
Vardas2409,Pavarde2409,6.18667
Vardas1107,Pavarde1107,6.18667
Vardas3262,Pavarde3262,6.18667
Vardas1060,Pavarde1060,6.18667
Vardas4933,Pavarde4933,6.18667
Vardas2158,Pavarde2158,6.18667
Vardas4659,Pavarde4659,6.18667
Vardas2169,Pavarde2169,6.18667
Vardas6750,Pavarde6750,6.18667
Vardas8488,Pavarde8488,6.18667
Vardas5049,Pavarde5049,6.18667
Vardas2025,Pavarde2025,6.18667
Vardas4535,Pavarde4535,6.18667
Vardas8799,Pavarde8799,6.18667
Vardas1345,Pavarde1345,6.18667
Vardas862,Pavarde862,6.2
Vardas5699,Pavarde5699,6.2
Vardas5039,Pavarde5039,6.2
Vardas9740,Pavarde9740,6.2
Vardas9180,Pavarde9180,6.2
Vardas2047,Pavarde2047,6.2
Vardas6802,Pavarde6802,6.2
Vardas4962,Pavarde4962,6.2
Vardas8128,Pavarde8128,6.2
Vardas7275,Pavarde7275,6.2
Vardas1493,Pavarde1493,6.2
Vardas5550,Pavarde5550,6.2
Vardas7985,Pavarde7985,6.2
Vardas5555,Pavarde5555,6.2
Vardas6876,Pavarde6876,6.2
Vardas6383,Pavarde6383,6.21333
Vardas1996,Pavarde1996,6.21333
Vardas2229,Pavarde2229,6.21333
Vardas7530,Pavarde7530,6.21333
Vardas908,Pavarde908,6.21333
Vardas6415,Pavarde6415,6.21333
Vardas1912,Pavarde1912,6.21333
Vardas9020,Pavarde9020,6.21333
Vardas4079,Pavarde4079,6.21333
Vardas6843,Pavarde6843,6.21333
Vardas1483,Pavarde1483,6.21333
Vardas1734,Pavarde1734,6.21333
Vardas1521,Pavarde1521,6.21333
Vardas2843,Pavarde2843,6.22667
Vardas4509,Pavarde4509,6.22667
Vardas3720,Pavarde3720,6.22667
Vardas9644,Pavarde9644,6.22667
Vardas1841,Pavarde1841,6.22667
Vardas8775,Pavarde8775,6.22667
Vardas7242,Pavarde7242,6.22667
Vardas6647,Pavarde6647,6.22667
Vardas522,Pavarde522,6.22667
Vardas8494,Pavarde8494,6.22667
Vardas6902,Pavarde6902,6.22667
Vardas288,Pavarde288,6.22667
Vardas5024,Pavarde5024,6.22667
Vardas5460,Pavarde5460,6.22667
Vardas5473,Pavarde5473,6.22667
Vardas7750,Pavarde7750,6.22667
Vardas4293,Pavarde4293,6.22667
Vardas3215,Pavarde3215,6.22667
Vardas2033,Pavarde2033,6.22667
Vardas3865,Pavarde3865,6.22667
Vardas846,Pavarde846,6.22667
Vardas7681,Pavarde7681,6.22667
Vardas8441,Pavarde8441,6.22667
Vardas9906,Pavarde9906,6.22667
Vardas1897,Pavarde1897,6.22667
Vardas7959,Pavarde7959,6.22667
Vardas8328,Pavarde8328,6.22667
Vardas1451,Pavarde1451,6.22667
Vardas5958,Pavarde5958,6.22667
Vardas7969,Pavarde7969,6.22667
Vardas7918,Pavarde7918,6.22667
Vardas9355,Pavarde9355,6.22667
Vardas2250,Pavarde2250,6.22667
Vardas9701,Pavarde9701,6.22667
Vardas2856,Pavarde2856,6.22667
Vardas5671,Pavarde5671,6.22667
Vardas3593,Pavarde3593,6.22667
Vardas2620,Pavarde2620,6.22667
Vardas7849,Pavarde7849,6.22667
Vardas1923,Pavarde1923,6.22667
Vardas6715,Pavarde6715,6.22667
Vardas1636,Pavarde1636,6.22667
Vardas7191,Pavarde7191,6.22667
Vardas2767,Pavarde2767,6.22667
Vardas2267,Pavarde2267,6.24
Vardas5317,Pavarde5317,6.24
Vardas7340,Pavarde7340,6.24
Vardas2173,Pavarde2173,6.24
Vardas2183,Pavarde2183,6.24
Vardas9861,Pavarde9861,6.24
Vardas1555,Pavarde1555,6.24
Vardas1760,Pavarde1760,6.24
Vardas8692,Pavarde8692,6.24
Vardas5705,Pavarde5705,6.24
Vardas1097,Pavarde1097,6.24
Vardas4021,Pavarde4021,6.24
Vardas6604,Pavarde6604,6.24
Vardas4468,Pavarde4468,6.25333
Vardas5852,Pavarde5852,6.25333
Vardas1275,Pavarde1275,6.25333
Vardas6038,Pavarde6038,6.25333
Vardas8473,Pavarde8473,6.25333
Vardas5419,Pavarde5419,6.25333
Vardas590,Pavarde590,6.25333
Vardas9093,Pavarde9093,6.25333
Vardas4976,Pavarde4976,6.25333
Vardas6402,Pavarde6402,6.25333
Vardas181,Pavarde181,6.25333
Vardas3043,Pavarde3043,6.25333
Vardas5664,Pavarde5664,6.25333
Vardas1202,Pavarde1202,6.25333
Vardas6306,Pavarde6306,6.25333
Vardas944,Pavarde944,6.25333
Vardas7871,Pavarde7871,6.25333
Vardas6366,Pavarde6366,6.25333
Vardas3270,Pavarde3270,6.25333
Vardas562,Pavarde562,6.25333
Vardas8400,Pavarde8400,6.25333
Vardas9358,Pavarde9358,6.25333
Vardas603,Pavarde603,6.25333
Vardas8787,Pavarde8787,6.25333
Vardas2001,Pavarde2001,6.25333
Vardas1800,Pavarde1800,6.25333
Vardas9525,Pavarde9525,6.25333
Vardas8260,Pavarde8260,6.25333
Vardas2170,Pavarde2170,6.25333
Vardas3591,Pavarde3591,6.25333
Vardas4110,Pavarde4110,6.25333
Vardas3589,Pavarde3589,6.25333
Vardas3353,Pavarde3353,6.25333
Vardas33,Pavarde33,6.25333
Vardas7149,Pavarde7149,6.25333
Vardas5236,Pavarde5236,6.25333
Vardas7994,Pavarde7994,6.25333
Vardas8593,Pavarde8593,6.25333
Vardas2535,Pavarde2535,6.25333
Vardas3849,Pavarde3849,6.25333
Vardas2809,Pavarde2809,6.25333
Vardas3845,Pavarde3845,6.25333
Vardas1799,Pavarde1799,6.26667
Vardas4883,Pavarde4883,6.26667
Vardas9836,Pavarde9836,6.26667
Vardas1111,Pavarde1111,6.26667
Vardas349,Pavarde349,6.26667
Vardas1586,Pavarde1586,6.26667
Vardas5579,Pavarde5579,6.26667
Vardas8002,Pavarde8002,6.26667
Vardas4454,Pavarde4454,6.26667
Vardas8701,Pavarde8701,6.28
Vardas5672,Pavarde5672,6.28
Vardas1190,Pavarde1190,6.28
Vardas5643,Pavarde5643,6.28
Vardas2759,Pavarde2759,6.28
Vardas9113,Pavarde9113,6.28
Vardas1331,Pavarde1331,6.28
Vardas4335,Pavarde4335,6.28
Vardas9223,Pavarde9223,6.28
Vardas693,Pavarde693,6.28
Vardas3973,Pavarde3973,6.28
Vardas282,Pavarde282,6.28
Vardas2072,Pavarde2072,6.28
Vardas739,Pavarde739,6.28
Vardas9725,Pavarde9725,6.28
Vardas2781,Pavarde2781,6.28
Vardas9081,Pavarde9081,6.28
Vardas748,Pavarde748,6.28
Vardas1055,Pavarde1055,6.28
Vardas1679,Pavarde1679,6.28
Vardas411,Pavarde411,6.28
Vardas5338,Pavarde5338,6.28
Vardas3058,Pavarde3058,6.28
Vardas2211,Pavarde2211,6.28
Vardas8274,Pavarde8274,6.28
Vardas3023,Pavarde3023,6.28
Vardas7977,Pavarde7977,6.28
Vardas6166,Pavarde6166,6.28
Vardas9992,Pavarde9992,6.28
Vardas3732,Pavarde3732,6.28
Vardas76,Pavarde76,6.28
Vardas8321,Pavarde8321,6.28
Vardas1068,Pavarde1068,6.28
Vardas992,Pavarde992,6.28
Vardas9887,Pavarde9887,6.28
Vardas6019,Pavarde6019,6.28
Vardas743,Pavarde743,6.29333
Vardas5587,Pavarde5587,6.29333
Vardas1502,Pavarde1502,6.29333
Vardas5364,Pavarde5364,6.29333
Vardas3726,Pavarde3726,6.29333
Vardas3485,Pavarde3485,6.29333
